step,equity
0,5000
1,5000
2,5000
3,5000
4,5000
5,5000
6,5000
7,5000
8,5000
9,5000
10,5000
11,5000
12,5000
13,5000
14,5000
15,5000
16,5000
17,5000
18,5000
19,5000
20,5028.8030597918963606629375370
21,5018.0486724086319872726239678
22,5031.8754671884889932689016389
23,5026.6213996224713340707246121
24,5034.7279763097510726139816186
25,5051.8789300658121228552787264
26,5052.8834720118137989662201136
27,5050.1778834276326993616764333
28,5043.2509125856913419887718400
29,5042.4977368037613881033948971
30,5042.4977368037613881033948971
31,5042.4977368037613881033948971
32,5033.9415583989502165465939882
33,5032.0491491691380320023483648
34,5036.4335911176988865534245493
35,5032.8347423418943049868059299
36,5035.5618158277680879864617806
37,5037.6293759914436820839582336
38,5023.7861346795296579702789637
39,5027.6412700849454174490133258
40,5021.6193890811724233834265485
41,5026.9668653946741740671878027
42,5023.9100849573026120364720199
43,5013.2652027031450078060752843
44,5025.1231419263812566105631972
45,5029.0437351965043113506947693
46,5016.9096779989016376365839665
47,5032.2157791524121659023062172
48,5044.4279592339444985575521420
49,5044.4279592339444985575521420
50,5044.4279592339444985575521420
51,5044.5612454322214888627498496
52,5037.1509304264742277843986673
53,5042.4535555362978594127812062
54,5031.0557623593796997428854859
55,5016.0731817307199809050194188
56,5011.0462647823605211336939013
57,5001.8103764539052784496735354
58,5004.3316100720450319539707324
59,5000.2123664487353830693040604
60,4988.0502706079448237706240187
61,4984.7482477289089147647975961
62,4982.0450718661909093808414466
63,4981.5220131473667557161657374
64,4981.1653621181400494960299323
65,4977.3917436113672453226743210
66,4968.5537439701931855416707600
67,4971.6054095592765731741590657
68,4960.2676344050176433166098078
69,4953.3018340852621066633312272
70,4951.0458318685649365889688514
71,4944.6400003376541747311666916
72,4948.2081291820114260067818799
73,4942.8642323869815472683728998
74,4941.5285447811360722016314794
75,4954.4280204892287311097234959
76,4957.3182346377989956099234557
77,4951.7360191168340965642801029
78,4951.4088153751490443056273144
79,4956.4410857753433954459320307
80,4963.3538623075133725538452896
81,4963.3538623075133725538452896
82,4963.3538623075133725538452896
83,4963.3538623075133725538452896
84,4963.3538623075133725538452896
85,4963.3538623075133725538452896
86,4963.3538623075133725538452896
87,4963.3538623075133725538452896
88,4963.3538623075133725538452896
89,4963.3538623075133725538452896
90,4963.3538623075133725538452896
91,4963.3538623075133725538452896
92,4963.3538623075133725538452896
93,4963.3538623075133725538452896
94,4963.3538623075133725538452896
95,4963.3538623075133725538452896
96,4963.3538623075133725538452896
97,4963.3538623075133725538452896
98,4963.3538623075133725538452896
99,4963.3538623075133725538452896
100,4963.3538623075133725538452896
101,4963.3538623075133725538452896
102,4963.3538623075133725538452896
103,4963.3538623075133725538452896
104,4963.3538623075133725538452896
105,4963.3538623075133725538452896
106,4963.3538623075133725538452896
107,4963.3538623075133725538452896
108,5118.6973958240665286070883705
109,5128.5035067409934639780912697
110,5128.7413498801766557402860611
111,5138.6002720588888357893801634
112,5140.3234306420603642017416858
113,5140.3234306420603642017416858
114,5140.3234306420603642017416858
115,5140.3234306420603642017416858
116,5140.3234306420603642017416858
117,5140.3234306420603642017416858
118,5140.3234306420603642017416858
119,5140.3234306420603642017416858
120,5140.3234306420603642017416858
121,5140.3234306420603642017416858
122,5140.3234306420603642017416858
123,5140.3234306420603642017416858
124,5227.5773732457055486709860201
125,5211.3049643863572251570163427
126,5192.7255415752306743606729841
127,5187.0331741045717318120888487
128,5189.6104525385111344858418050
129,5171.6477862498477959817616759
130,5159.3388906962313323139539489
131,5177.1646262432134849320370574
132,5173.2824545998251011041453328
133,5177.7467818195202588016679778
134,5182.1688480823550556794711667
135,5178.3432060063582179778352357
136,5179.7897621412350592699910846
137,5165.2136522069565439832914117
138,5167.6165336802071304072295438
139,5160.7223809558996990483850059
140,5164.0015888677187042515085894
141,5155.5250705135312217417510638
142,5161.1041563377260584976062645
143,5180.4151071296773951026424840
144,5182.2074739941915878384535438
145,5182.2074739941915878384535438
146,5182.2074739941915878384535438
147,5182.2074739941915878384535438
148,5182.2074739941915878384535438
149,5182.2074739941915878384535438
150,5182.2074739941915878384535438
151,5182.2074739941915878384535438
152,5182.2074739941915878384535438
153,5182.2074739941915878384535438
154,5182.2074739941915878384535438
155,5182.2074739941915878384535438
156,5182.2074739941915878384535438
157,5182.2074739941915878384535438
158,5287.5579460444970323533484226
159,5282.6538681432208734153349577
160,5285.0587116323151230531537812
161,5293.0276615586930495405320707
162,5302.5481003900876145009106375
163,5308.6475461843355245950934974
164,5299.7179835086253431950222483
165,5284.6409219121917321208100393
166,5268.6676213075075697182772084
167,5282.3691312944398027400331840
168,5294.9471295912669609683853992
169,5288.1587141109370005885245768
170,5300.8917502871765269441506206
171,5283.3692975424953534551638773
172,5283.3692975424953534551638773
173,5283.3692975424953534551638773
174,5283.3692975424953534551638773
175,5283.3692975424953534551638773
176,5283.3692975424953534551638773
177,5283.3692975424953534551638773
178,5283.3692975424953534551638773
179,5283.3692975424953534551638773
180,5283.3692975424953534551638773
181,5283.3692975424953534551638773
182,5283.3692975424953534551638773
183,5283.3692975424953534551638773
184,5283.3692975424953534551638773
185,5283.3692975424953534551638773
186,5283.3692975424953534551638773
187,5283.3692975424953534551638773
188,5283.3692975424953534551638773
189,5283.3692975424953534551638773
190,5283.3692975424953534551638773
191,5283.3692975424953534551638773
192,5283.3692975424953534551638773
193,5283.3692975424953534551638773
194,5283.3692975424953534551638773
195,5283.3692975424953534551638773
196,5283.3692975424953534551638773
197,5283.3692975424953534551638773
198,5283.3692975424953534551638773
199,5283.3692975424953534551638773
200,5283.3692975424953534551638773
201,5283.3692975424953534551638773
202,5283.3692975424953534551638773
203,5283.3692975424953534551638773
204,5283.3692975424953534551638773
205,5283.3692975424953534551638773
206,5283.3692975424953534551638773
207,5283.3692975424953534551638773
208,5283.3692975424953534551638773
209,5283.3692975424953534551638773
210,5283.3692975424953534551638773
211,5283.3692975424953534551638773
212,5283.3692975424953534551638773
213,5373.7266893275693114190309223
214,5381.6148792634089010356565528
215,5395.7815582313277125254764589
216,5381.0014469110817101615334831
217,5405.6196232389220207082869090
218,5394.3331934802663890563482156
219,5394.3331934802663890563482156
220,5394.3331934802663890563482156
221,5394.3331934802663890563482156
222,5394.3331934802663890563482156
223,5394.3331934802663890563482156
224,5394.3331934802663890563482156
225,5394.3331934802663890563482156
226,5394.3331934802663890563482156
227,5394.3331934802663890563482156
228,5394.3331934802663890563482156
229,5394.3331934802663890563482156
230,5428.5624806778481141855487361
231,5434.9899362836572870184682687
232,5448.4684765556312034059214399
233,5446.6159009966252851244948215
234,5449.6540548586990184322326382
235,5454.8084616475687592883359689
236,5464.6133951016648766979854271
237,5464.6133951016648766979854271
238,5464.6133951016648766979854271
239,5464.6133951016648766979854271
240,5464.6133951016648766979854271
241,5464.6133951016648766979854271
242,5464.6133951016648766979854271
243,5464.6133951016648766979854271
244,5464.6133951016648766979854271
245,5464.6133951016648766979854271
246,5464.6133951016648766979854271
247,5464.6133951016648766979854271
248,5464.6133951016648766979854271
249,5464.6133951016648766979854271
250,5464.6133951016648766979854271
251,5464.6133951016648766979854271
252,5464.6133951016648766979854271
253,5464.6133951016648766979854271
254,5464.6133951016648766979854271
255,5464.6133951016648766979854271
256,5464.6133951016648766979854271
257,5464.6133951016648766979854271
258,5464.6133951016648766979854271
259,5464.6133951016648766979854271
260,5464.6133951016648766979854271
261,5464.6133951016648766979854271
262,5464.6133951016648766979854271
263,5464.6133951016648766979854271
264,5464.6133951016648766979854271
265,5464.6133951016648766979854271
266,5464.6133951016648766979854271
267,5464.6133951016648766979854271
268,5464.6133951016648766979854271
269,5464.6133951016648766979854271
270,5520.8198307563258898095379989
271,5527.7214825573749622445799949
272,5531.4491958228110500853456055
273,5530.3431242740514775708881488
274,5518.2519982907758776560567869
275,5506.2421657176557498981516422
276,5522.5840500781438942270023660
277,5520.8860027772590024248952542
278,5509.0826526910246521850482797
279,5517.3810404253450820507269036
280,5510.4112890639834970842038597
281,5499.5701661896016643881578493
282,5486.5542961059719899267397510
283,5491.9513741555363493332063304
284,5508.3921601922361958502699879
285,5504.7275267171552329564940084
286,5491.0709539176965086217375526
287,5477.3745498491295133948463660
288,5482.1928169879352721820743745
289,5462.9700801890490706467795214
290,5472.7260305661008049274253833
291,5468.3116258858712506677190969
292,5468.0337999682918071387661592
293,5464.5736162205032588693004368
294,5467.7980478092677434421273029
295,5463.2475673239503446990292177
296,5453.7545089339828160812116402
297,5448.3267873030370861775692205
298,5458.5477214238483926776966471
299,5460.4505625719616465236120608
300,5452.3892016295241960081792866
301,5442.7186835467298556697625160
302,5426.8038902386805053151410533
303,5439.4079409461194414823896548
304,5448.6368831775211279334541181
305,5434.3575867405220713992885866
306,5442.4852998354685850056388461
307,5446.3477352428681547513772322
308,5451.9995268042001655066681145
309,5442.7320363849910483768568661
310,5442.7320363849910483768568661
311,5442.7320363849910483768568661
312,5442.7320363849910483768568661
313,5442.7320363849910483768568661
314,5442.7320363849910483768568661
315,5442.7320363849910483768568661
316,5442.7320363849910483768568661
317,5442.7320363849910483768568661
318,5442.7320363849910483768568661
319,5442.7320363849910483768568661
320,5442.7320363849910483768568661
321,5442.7320363849910483768568661
322,5442.7320363849910483768568661
323,5442.7320363849910483768568661
324,5445.8315054870788902777663939
325,5431.3992772431772741645101129
326,5444.9033243652343551228540104
327,5438.7265783674287131722214197
328,5459.5015034195938056447621558
329,5473.1409625485252213333268555
330,5473.1409625485252213333268555
331,5473.1409625485252213333268555
332,5473.1409625485252213333268555
333,5473.1409625485252213333268555
334,5473.1409625485252213333268555
335,5473.1409625485252213333268555
336,5473.1409625485252213333268555
337,5473.1409625485252213333268555
338,5473.1409625485252213333268555
339,5473.1409625485252213333268555
340,5473.1409625485252213333268555
341,5473.1409625485252213333268555
342,5473.1409625485252213333268555
343,5473.1409625485252213333268555
344,5401.8323998217125477562142987
345,5381.6826383008292885451424346
346,5376.9221794465861058963120730
347,5388.0684513006828492101980887
348,5378.6449326114920584440316723
349,5370.4863151198221139013189948
350,5371.0118806579345323394544387
351,5373.7850098903669545788414475
352,5355.5712196583268142111765098
353,5343.4768039146954164190367538
354,5366.2932905860563367496081266
355,5373.5442755778847125551926129
356,5364.7296843017582762638350030
357,5363.2494430051023185088000409
358,5367.3264985705349423035133815
359,5350.0317363962915641400956609
360,5338.9421239054705162498231267
361,5353.3851262301204772657997180
362,5344.0240771741116707053877779
363,5327.1093011961524789453703700
364,5340.8518026718559010639842502
365,5345.3616020635947418832430620
366,5353.2929706525482868757964043
367,5345.3516109127795441957335390
368,5345.3516109127795441957335390
369,5345.3516109127795441957335390
370,5345.3516109127795441957335390
371,5345.3516109127795441957335390
372,5345.3516109127795441957335390
373,5345.3516109127795441957335390
374,5345.3516109127795441957335390
375,5345.3516109127795441957335390
376,5345.3516109127795441957335390
377,5345.3516109127795441957335390
378,5345.3516109127795441957335390
379,5345.3516109127795441957335390
380,5345.3516109127795441957335390
381,5345.3516109127795441957335390
382,5345.3516109127795441957335390
383,5345.3516109127795441957335390
384,5279.3259747458906278338080776
385,5291.8417617865106338762043260
386,5306.7080512766471577038861963
387,5328.0855769489019880879919778
388,5305.6567410373992059436937484
389,5305.6567410373992059436937484
390,5305.6567410373992059436937484
391,5305.6567410373992059436937484
392,5305.6567410373992059436937484
393,5305.6567410373992059436937484
394,5305.6567410373992059436937484
395,5305.6567410373992059436937484
396,5305.6567410373992059436937484
397,5305.6567410373992059436937484
398,5305.6567410373992059436937484
399,5305.6567410373992059436937484
400,5305.6567410373992059436937484
401,5305.6567410373992059436937484
402,5305.6567410373992059436937484
403,5305.6567410373992059436937484
404,5305.6567410373992059436937484
405,5201.0743760406582983392864537
406,5191.8459585039257993276958665
407,5194.2505040547272061954615685
408,5206.3093425182374375935260738
409,5214.8103818046177539443844848
410,5216.0927477315890221214066541
411,5212.9184583170466705911106303
412,5233.9173154630776872949704454
413,5224.1514558883014456707554447
414,5224.1514558883014456707554447
415,5224.1514558883014456707554447
416,5224.1514558883014456707554447
417,5224.1514558883014456707554447
418,5224.1514558883014456707554447
419,5224.1514558883014456707554447
420,5224.1514558883014456707554447
421,5224.1514558883014456707554447
422,5224.1514558883014456707554447
423,5224.1514558883014456707554447
424,5224.1514558883014456707554447
425,5224.1514558883014456707554447
426,5224.1514558883014456707554447
427,5224.1514558883014456707554447
428,5224.1514558883014456707554447
429,5224.1514558883014456707554447
430,5224.1514558883014456707554447
431,5224.1514558883014456707554447
432,5224.1514558883014456707554447
433,5209.4374159473578248945632011
434,5211.0254130268825028991225026
435,5221.5540198089612602650525219
436,5235.5593393671491441736224164
437,5230.5552229082637519880840606
438,5237.3420705873493697825330272
439,5219.6059723219134460001781177
440,5219.6059723219134460001781177
441,5219.6059723219134460001781177
442,5219.6059723219134460001781177
443,5219.6059723219134460001781177
444,5219.6059723219134460001781177
445,5219.6059723219134460001781177
446,5219.6059723219134460001781177
447,5219.6059723219134460001781177
448,5219.6059723219134460001781177
449,5219.6059723219134460001781177
450,5219.6059723219134460001781177
451,5219.6059723219134460001781177
452,5219.6059723219134460001781177
453,5219.6059723219134460001781177
454,5219.6059723219134460001781177
455,5219.6059723219134460001781177
456,5219.6059723219134460001781177
457,5219.6059723219134460001781177
458,5219.6059723219134460001781177
459,5219.6059723219134460001781177
460,5219.6059723219134460001781177
461,5219.6059723219134460001781177
462,5219.6059723219134460001781177
463,5219.6059723219134460001781177
464,5219.6059723219134460001781177
465,5219.6059723219134460001781177
466,5238.0241888558282877613813721
467,5238.1710551236670415478071290
468,5222.9530573245934879088554290
469,5236.2115718141337238414193481
470,5233.6902788620288411936141937
471,5255.4736054449407694362659842
472,5258.3617848019548784475020091
473,5269.0553557400305920227375278
474,5257.7710494928643042436822999
475,5257.7710494928643042436822999
476,5257.7710494928643042436822999
477,5257.7710494928643042436822999
478,5257.7710494928643042436822999
479,5257.7710494928643042436822999
480,5257.7710494928643042436822999
481,5257.7710494928643042436822999
482,5257.7710494928643042436822999
483,5257.7710494928643042436822999
484,5257.7710494928643042436822999
485,5257.7710494928643042436822999
486,5257.7710494928643042436822999
487,5257.7710494928643042436822999
488,5257.7710494928643042436822999
489,5257.7710494928643042436822999
490,5257.7710494928643042436822999
491,5295.1271414373346042247940542
492,5271.2761895287677470775728490
493,5262.4552629229868755683743956
494,5271.0303914783078785057811071
495,5286.1691835912034218877861537
496,5305.0472508031092987238226599
497,5318.5702843924494850785788727
498,5318.5702843924494850785788727
499,5318.5702843924494850785788727
500,5318.5702843924494850785788727
501,5318.5702843924494850785788727
502,5318.5702843924494850785788727
503,5318.5702843924494850785788727
504,5318.5702843924494850785788727
505,5318.5702843924494850785788727
506,5318.5702843924494850785788727
507,5318.5702843924494850785788727
508,5318.5702843924494850785788727
509,5318.5702843924494850785788727
510,5318.5702843924494850785788727
511,5301.6220791740115692092753331
512,5318.0779622220594732231442801
513,5308.1488717059311700761577904
514,5309.5527661427005889678244447
515,5289.2233407582746848765233968
516,5311.5372687304731936830218858
517,5310.9222607906542628944367097
518,5302.0746907876546386880345935
519,5302.0746907876546386880345935
520,5302.0746907876546386880345935
521,5302.0746907876546386880345935
522,5302.0746907876546386880345935
523,5302.0746907876546386880345935
524,5354.7901394848433549065774925
525,5366.5223936531764553610789347
526,5372.9829800453209776143894967
527,5386.7270791562963175074600794
528,5397.7499094525996977197961310
529,5381.7071899669952567951866209
530,5381.7071899669952567951866209
531,5381.7071899669952567951866209
532,5381.7071899669952567951866209
533,5381.7071899669952567951866209
534,5381.7071899669952567951866209
535,5381.7071899669952567951866209
536,5381.7071899669952567951866209
537,5381.7071899669952567951866209
538,5381.7071899669952567951866209
539,5381.7071899669952567951866209
540,5381.7071899669952567951866209
541,5381.7071899669952567951866209
542,5381.7071899669952567951866209
543,5485.2676019586987484276879040
544,5492.3419422321540077586353831
545,5496.7657926099475509084412042
546,5483.7446160380682250558476200
547,5493.2465090739413005913280604
548,5488.2351090259964350886105458
549,5497.9851585770309194719883588
550,5488.2120359317035454300191123
551,5492.8947150187206086516464337
552,5509.5636478051452478854080899
553,5509.2215595558551189137582581
554,5509.2215595558551189137582581
555,5509.2215595558551189137582581
556,5509.2215595558551189137582581
557,5509.2215595558551189137582581
558,5509.2215595558551189137582581
559,5509.2215595558551189137582581
560,5509.2215595558551189137582581
561,5509.2215595558551189137582581
562,5509.2215595558551189137582581
563,5509.2215595558551189137582581
564,5509.2215595558551189137582581
565,5509.2215595558551189137582581
566,5509.2215595558551189137582581
567,5657.9082340748515085452415719
568,5642.5007614288322854566416588
569,5643.6765207592115490125772488
570,5649.6084877233527392239444032
571,5658.6111058546306004868389991
572,5651.5759008489413740402318877
573,5659.2443878435784041008375707
574,5671.4344337045483667288437049
575,5655.2517410816463188307634897
576,5655.2517410816463188307634897
577,5655.2517410816463188307634897
578,5655.2517410816463188307634897
579,5655.2517410816463188307634897
580,5655.2517410816463188307634897
581,5655.2517410816463188307634897
582,5655.2517410816463188307634897
583,5655.2517410816463188307634897
584,5655.2517410816463188307634897
585,5884.8301794986683196689451181
586,5897.7897599448010123230139594
587,5903.8174944660035819090041668
588,5906.0043101301884945196409596
589,5899.8608183528550886505066441
590,5880.2326864032261080380648690
591,5857.8942113672287691008103102
592,5849.5138681348624196108934734
593,5855.8255503350988106746816420
594,5851.2179167277837664796551551
595,5851.0357281301215066870153288
596,5827.1851526267773175113713080
597,5816.0024950269807344842267817
598,5815.5830165952567335844773888
599,5832.6094134320318279125732165
600,5831.3258556871411251576414282
601,5834.0386779064912104685062385
602,5815.7973697016274614578402223
603,5820.2281585247236681552292751
604,5837.0917178066776909869085006
605,5859.6569251951944498994060814
606,5879.5143315020990885618950283
607,5879.5143315020990885618950283
608,5879.5143315020990885618950283
609,5879.5143315020990885618950283
610,5879.5143315020990885618950283
611,5879.5143315020990885618950283
612,5879.5143315020990885618950283
613,5879.5143315020990885618950283
614,5879.5143315020990885618950283
615,5879.5143315020990885618950283
616,5879.5143315020990885618950283
617,5879.5143315020990885618950283
618,5879.5143315020990885618950283
619,5879.5143315020990885618950283
620,5879.5143315020990885618950283
621,5879.5143315020990885618950283
622,5879.5143315020990885618950283
623,5879.5143315020990885618950283
624,5879.5143315020990885618950283
625,5879.5143315020990885618950283
626,5879.5143315020990885618950283
627,5879.5143315020990885618950283
628,5879.5143315020990885618950283
629,5879.5143315020990885618950283
630,5879.5143315020990885618950283
631,5879.5143315020990885618950283
632,5879.5143315020990885618950283
633,5879.5143315020990885618950283
634,5879.5143315020990885618950283
635,5879.5143315020990885618950283
636,5879.5143315020990885618950283
637,5879.5143315020990885618950283
638,5879.5143315020990885618950283
639,5879.5143315020990885618950283
640,5879.5143315020990885618950283
641,5879.5143315020990885618950283
642,5879.5143315020990885618950283
643,5879.5143315020990885618950283
644,5879.5143315020990885618950283
645,5879.5143315020990885618950283
646,5879.5143315020990885618950283
647,5879.5143315020990885618950283
648,5879.5143315020990885618950283
649,5879.5143315020990885618950283
650,5879.5143315020990885618950283
651,5879.5143315020990885618950283
652,5879.5143315020990885618950283
653,5879.5143315020990885618950283
654,5879.5143315020990885618950283
655,5879.5143315020990885618950283
656,5879.5143315020990885618950283
657,5879.5143315020990885618950283
658,5879.5143315020990885618950283
659,6115.8741427177699585711207106
660,6123.1758143343667914435427037
661,6119.0409532062412503996305120
662,6125.2458504890773131987427273
663,6108.7009754800200032377186275
664,6097.8895816406326948055673945
665,6094.3980295606711634927293257
666,6099.7368670008867841057100978
667,6118.3297424885284016264049514
668,6117.4388731470053310903390150
669,6100.5377288106000687882140166
670,6096.7064419414501511588763240
671,6107.6612379417242344506381016
672,6089.3139139396911903060292467
673,6089.3139139396911903060292467
674,6089.3139139396911903060292467
675,6089.3139139396911903060292467
676,6089.3139139396911903060292467
677,6089.3139139396911903060292467
678,6089.3139139396911903060292467
679,6089.3139139396911903060292467
680,6089.3139139396911903060292467
681,6089.3139139396911903060292467
682,6089.3139139396911903060292467
683,6089.3139139396911903060292467
684,6089.3139139396911903060292467
685,6089.3139139396911903060292467
686,6089.3139139396911903060292467
687,6279.9421756942732855348203529
688,6261.5595575574452636961968659
689,6270.9541956525751382521564023
690,6259.8615396593932312180492605
691,6244.6453116841038354160450272
692,6233.2115091812663601498056750
693,6227.9920517742675270302154502
694,6216.4476047911280571130934803
695,6206.5793325168708043563529662
696,6211.3326857557978785692452669
697,6203.4990644684352837888095856
698,6199.0021765028498504170291869
699,6221.0825991110931418009808843
700,6216.1140136449322332693204007
701,6215.3209822802759438632372868
702,6197.6158086560389950528343601
703,6175.7594759943052842178023537
704,6168.4337261079445703137710278
705,6160.4081074441749396569871943
706,6165.0872244859922779772334740
707,6161.2782940007894116602119622
708,6171.0869364369985479731290055
709,6164.8207483174531426163287029
710,6145.5497775250931533783860629
711,6163.0373898072849299304708644
712,6165.3203080803481592547587967
713,6160.7423805305532267290606416
714,6161.4037230073476645454258723
715,6154.0530156556796742054923486
716,6151.5304065476848782430642434
717,6140.0773899037039990375986826
718,6145.0243238681011324463314404
719,6145.0243238681011324463314404
